x                 ,y              rho[i][j],    u[i][j],    v[i][j],      p[i][j],      T[i][j],      Ma[i][j]
0.2360000000    0.1894200000    0.9184423108    664.4340188565    72.8005687305    71800.2998403018    272.3338932644    2.0204216122
0.2360000000    0.1952400000    0.8965883576    667.5754115108    80.0098154237    69447.6473152257    269.8309497580    2.0417430268
0.2360000000    0.2010600000    0.8740342864    670.7188526625    87.6460726104    67043.9790179674    267.2136452497    2.0641322727
0.2360000000    0.2068800000    0.8508031697    673.8370774153    95.7288141842    64594.1003353076    264.4789268607    2.0876031788
0.2360000000    0.2127000000    0.8269298988    676.9315362755    104.2785686075    62104.2924928399    261.6256035813    2.1122582546
0.2360000000    0.2185200000    0.8024506049    679.9965518109    113.3159618821    59580.9404097316    258.6523118154    2.1381887603
0.2360000000    0.2243400000    0.7773982408    683.0139745987    122.8624774497    57029.9878280193    255.5565666489    2.1654633438
0.2360000000    0.2301600000    0.7518029893    685.9614651923    132.9416024511    54457.0439185179    252.3349075653    2.1941547096
0.2360000000    0.2359800000    0.7256913799    688.8142702387    143.5801705669    51867.3177712174    248.9826843702    2.2243489558
0.2360000000    0.2418000000    0.6990849365    691.5451716318    154.8098735442    49265.5084928361    245.4936962621    2.2561510831
0.2360000000    0.2476200000    0.6719975098    694.1240381346    166.6694989347    46655.5827740985    241.8595688571    2.2896923502
0.2360000000    0.2534400000    0.6444300976    696.5172116568    179.2087154321    44040.3430708370    238.0686434818    2.3251427880
0.2360000000    0.2592600000    0.6163605232    698.6866905166    192.4951883108    41420.5736474436    234.1038810534    2.3627345100
0.2360000000    0.2650800000    0.5877209569    700.5889963845    206.6296488829    38793.1892697451    229.9384649759    2.4028103112
0.2360000000    0.2709000000    0.5583409543    702.1735219176    221.7831946722    36146.5785434805    225.5251759760    2.4459415605
0.2360000000    0.2767200000    0.5277714885    703.3796985936    238.3120517122    33446.1528902015    220.7636497077    2.4932891542
0.2360000000    0.2825400000    0.4944432407    704.1262582020    257.2538169074    30571.2514730331    215.3892840606    2.5479766397
0.2360000000    0.2883600000    0.4415542682    703.8694856495    290.0272682005    26109.8555115556    205.9907414612    2.6458823126
0.2400000000    0.0100000000    1.1760003362    625.0656039783    0.1801523856    101233.9824822662    299.8790978470    1.8005374688
0.2400000000    0.0158000000    1.1757167707    625.1119808272    0.2586741943    101199.8183497552    299.8501975749    1.8007579138
0.2400000000    0.0216000000    1.1753195461    625.1772307338    0.3593232329    101151.9689390949    299.8097149782    1.8010676069
0.2400000000    0.0274000000    1.1747847610    625.2651711920    0.4901117318    101087.5645211023    299.7552156821    1.8014849537
0.2400000000    0.0332000000    1.1740807399    625.3809100229    0.6600220678    101002.8055762713    299.6834730713    1.8020345249
0.2400000000    0.0390000000    1.1731684264    625.5307565527    0.8793147469    100893.0138906941    299.5905075627    1.8027467234
0.2400000000    0.0448000000    1.1720017050    625.7221479121    1.1597241878    100752.6767015511    299.4716179086    1.8036575366
0.2400000000    0.0506000000    1.1705278164    625.9635597460    1.5145492899    100575.5039029301    299.3214207208    1.8048082429
0.2400000000    0.0564000000    1.1686879954    626.2643794079    1.9586428434    100354.5140718606    299.1339107498    1.8062449760
0.2400000000    0.0622000000    1.1664184156    626.6347275467    2.5083035812    100082.1596281377    298.9025499073    1.8080180863
0.2400000000    0.0680000000    1.1636514758    627.0852227497    3.1810774823    99750.4952507000    298.6203880037    1.8101812778
0.2400000000    0.0738000000    1.1603174135    627.6266929843    3.9954800686    99351.3871518152    298.2802130570    1.8127905368
0.2400000000    0.0796000000    1.1563461777    628.2698460836    4.9706576462    98876.7545665150    297.8747243269    1.8159029039
0.2400000000    0.0854000000    1.1516694557    629.0249184433    6.1260112213    98318.8295806587    297.3967174813    1.8195751678
0.2400000000    0.0912000000    1.1462227184    629.9013254899    7.4808107713    97670.4179085850    296.8392690071    1.8238625773
0.2400000000    0.0970000000    1.1399471396    630.9073387387    9.0538286791    96925.1419589344    296.1959064300    1.8288176690
0.2400000000    0.1028000000    1.1327912517    632.0498122609    10.8630191212    96077.6486689718    295.4607521216    1.8344893004
0.2400000000    0.1086000000    1.1247122259    633.3339765664    12.9252653810    95123.7679034938    294.6286311446    1.8409219579
0.2400000000    0.1144000000    1.1156767024    634.7633111790    15.2562103431    94060.6120959637    293.6951371983    1.8481553815
0.2400000000    0.1202000000    1.1056611370    636.3394996183    17.8701779693    92886.6134333458    292.6566546328    1.8562245236
0.2400000000    0.1260000000    1.0946516744    638.0624630089    20.7801864593    91601.5004219509    291.5103381384    1.8651598265
0.2400000000    0.1318000000    1.0826435951    639.9304612468    23.9980478046    90206.2204723471    290.2540547008    1.8749877867
0.2400000000    0.1376000000    1.0696404113    641.9402416099    27.5345438340    88702.8188400037    288.8862945811    1.8857317389
0.2400000000    0.1434000000    1.0556527077    644.0871971740    31.3996651519    87094.2866792618    287.4060593240    1.8974127465
0.2400000000    0.1492000000    1.0406968318    646.3654617377    35.6028937839    85384.3915364792    285.8127344377    1.9100503774
0.2400000000    0.1550000000    1.0247935052    648.7678583538    40.1534946763    83577.4995269998    284.1059498235    1.9236631276
0.2400000000    0.1608000000    1.0079664572    651.2859541687    45.0608124355    81678.4024878691    282.2854375184    1.9382692219
0.2400000000    0.1666000000    0.9902412789    653.9108772195    50.3346604361    79692.1766143890    280.3509176624    1.9538896807
0.2400000000    0.1724000000    0.9716423579    656.6374988116    55.9853099439    77623.8499205342    278.3018279866    1.9705620148
0.2400000000    0.1782000000    0.9521933484    659.4789708991    62.0218946327    75478.5421915636    276.1376849983    1.9883825090
0.2400000000    0.1840000000    0.9319419964    662.4343029978    68.4497043057    73264.0586214480    273.8605085203    2.0074003029
0.2400000000    0.1898000000    0.9109354536    665.4899630862    75.2739491836    70988.0835426511    271.4720772599    2.0276319637
0.2400000000    0.1956000000    0.8892295306    668.5928834552    82.5005627206    68658.9539468077    268.9742003813    2.0489788638
0.2400000000    0.2014000000    0.8668613854    671.6889267014    90.1425465578    66282.7759521280    266.3657310269    2.0713560729
0.2400000000    0.2072000000    0.8438536470    674.7545749971    98.2184740264    63864.1828431410    263.6437907630    2.0947857284
0.2400000000    0.2130000000    0.8202409037    677.7905869945    106.7474269283    61409.2622650916    260.8073201375    2.1193648020
0.2400000000    0.2188000000    0.7960579923    680.7915848274    115.7491893700    58924.0991211614    257.8550040482    2.1451820952
0.2400000000    0.2246000000    0.7713365979    683.7403831980    125.2445330580    56414.3430412970    254.7844487922    2.1723052474
0.2400000000    0.2304000000    0.7461056628    686.6154921749    135.2561207490    53885.3103064159    251.5923150782    2.2008049332
0.2400000000    0.2362000000    0.7203903920    689.3930441997    145.8097822992    51341.9079958070    248.2740973975    2.2307645587
0.2400000000    0.2420000000    0.6942108542    692.0468531584    156.9359948605    48788.5208831347    244.8237645521    2.2622859575
0.2400000000    0.2478000000    0.6675793559    694.5480180953    168.6720933975    46228.7944848054    241.2331510637    2.2954966648
0.2400000000    0.2536000000    0.6404953400    696.8643512577    181.0660219042    43665.2120358584    237.4908700814    2.3305622176
0.2400000000    0.2594000000    0.6129351354    698.9596212916    194.1834019249    41098.2481103841    233.5802462461    2.3677091949
0.2400000000    0.2652000000    0.5848295104    700.7925174731    208.1225457726    38524.5211282985    229.4749530106    2.4072735256
0.2400000000    0.2710000000    0.5560068646    702.3151257093    223.0516398711    35932.1483815921    225.1284339975    2.4498179339
0.2400000000    0.2768000000    0.5260189541    703.4700123368    239.3225182368    33286.4507113943    220.4415293901    2.4964888703
0.2400000000    0.2826000000    0.4933208945    704.1776672785    257.9573268230    30468.2890844571    215.1522423529    2.5503660227
0.2400000000    0.2884000000    0.4414428450    703.9032995114    290.1363340373    26095.1042398190    205.9263270732    2.6465492309
0.2440000000    0.0110000000    1.1757423062    625.1084491366    0.2342005741    101202.8933284063    299.8527960453    1.8007399097
0.2440000000    0.0167800000    1.1753903025    625.1659827629    0.3322667819    101160.4903955821    299.8169226490    1.8010135108
0.2440000000    0.0225600000    1.1749030775    625.2459542884    0.4564073926    101101.8109398927    299.7672700464    1.8013932931
0.2440000000    0.0283400000    1.1742546109    625.3525026140    0.6156596847    101023.7345515472    299.7011879306    1.8018992826
0.2440000000    0.0341200000    1.1734107640    625.4911111891    0.8199623370    100922.1717698832    299.6151980915    1.8025579587
0.2440000000    0.0399000000    1.1723299576    625.6684704522    1.0804486842    100792.1503747459    299.5050622769    1.8034017043
0.2440000000    0.0456800000    1.1709637934    625.8923526322    1.4096150998    100627.8964960658    299.3658432402    1.8044683333
0.2440000000    0.0514600000    1.1692577660    626.1714717250    1.8213741847    100422.9285026013    299.1919734594    1.8058005763
0.2440000000    0.0572400000    1.1671521780    626.5153098039    2.3310019536    100170.1772785518    298.9773423533    1.8074454437
0.2440000000    0.0630200000    1.1645833220    626.9338991111    2.9549890710    99862.1406298106    298.7154080117    1.8094534174
0.2440000000    0.0688000000    1.1614849448    627.4375583600    3.7108091207    99491.0731405294    298.3993343366    1.8118774675
0.2440000000    0.0745800000    1.1577899547    628.0365903649    4.6166212166    99049.2064969307    298.0221496353    1.8147719203
0.2440000000    0.0803600000    1.1534322952    628.7409555215    5.6909288265    98528.9897974323    297.5769186381    1.8181912390
0.2440000000    0.0861400000    1.1483488698    629.5599408887    6.9522201999    97923.3353396559    297.0569171243    1.8221887960
0.2440000000    0.0919200000    1.1424813931    630.5018470175    8.4186172510    97225.8533296531    296.4557971352    1.8268157259
0.2440000000    0.0977000000    1.1357780370    631.5737140092    10.1075585776    96431.0591353436    295.7677312230    1.8321199430
0.2440000000    0.1034800000    1.1281947644    632.7811048341    12.0355385646    95534.5389928685    294.9875261308    1.8381453929
0.2440000000    0.1092600000    1.1196962669    634.1279583988    14.2179188230    94533.0640188852    294.1106993028    1.8449315863
0.2440000000    0.1150400000    1.1102564644    635.6165181996    16.6688214820    93424.6472915568    293.1335151278    1.8525134371
0.2440000000    0.1208200000    1.0998585606    637.2473356112    19.4011071205    92208.5438691991    292.0529812672    1.8609214025
0.2440000000    0.1266000000    1.0884946852    639.0193405915    22.4264341965    90885.1982442240    290.8668083715    1.8701819017
0.2440000000    0.1323800000    1.0761651815    640.9299666461    25.7553921957    89456.1474252849    289.5733387115    1.8803179689
0.2440000000    0.1381600000    1.0628776207    642.9753091193    29.3976974040    87923.8903970026    288.1714506710    1.8913500761
0.2440000000    0.1439400000    1.0486456333    645.1502799483    33.3624375435    86291.7360575403    286.6604466093    1.9032970099
0.2440000000    0.1497200000    1.0334876515    647.4486909965    37.6583465480    84563.6414677402    285.0399307516    1.9161766027
0.2440000000    0.1555000000    1.0174256267    649.8631986620    42.2940770390    82744.0484754311    283.3096798033    1.9300061202
0.2440000000    0.1612800000    1.0004838192    652.3853582636    47.2784671992    80837.7311935904    281.4695159821    1.9448030212
0.2440000000    0.1670600000    0.9826878071    655.0064914568    52.6208689644    78849.6748566240    279.5192090947    1.9605881277
0.2440000000    0.1728400000    0.9640598573    657.7259662488    58.3308391395    76784.5934418952    277.4581006984    1.9774118714
0.2440000000    0.1786200000    0.9446290053    660.5567355988    64.4159241999    74648.1018288751    275.2864350141    1.9953661793
0.2440000000    0.1844000000    0.9244440568    663.4941296589    70.8802711849    72447.9699724372    273.0064486564    2.0144867185
0.2440000000    0.1901800000    0.9035509963    666.5236818527    77.7289026581    70191.5994679191    270.6199373875    2.0347853368
0.2440000000    0.1959600000    0.8820044080    669.5849223010    84.9678845564    67886.9761755529    268.1285308609    2.0561395773
0.2440000000    0.2017400000    0.8598304241    672.6327473039    92.6113119659    65538.9073860847    265.5300690070    2.0784938620
0.2440000000    0.2075200000    0.8370524356    675.6453717684    100.6764231989    63151.9807587483    262.8219491417    2.1018720543
0.2440000000    0.2133000000    0.8137043917    678.6229352419    109.1810298579    60732.0635811555    260.0032026736    2.1263660483
0.2440000000    0.2190800000    0.7898197221    681.5603699837    118.1440936061    58284.9392683475    257.0725430268    2.1520623701
0.2440000000    0.2248600000    0.7654287931    684.4414527038    127.5856755403    55815.9692536564    254.0276526974    2.1790277962
0.2440000000    0.2306400000    0.7405593164    687.2455476921    137.5276455567    53330.1900557914    250.8653044609    2.2073311528
0.2440000000    0.2364200000    0.7152352526    689.9496514533    147.9948910049    50832.2276759296    247.5811354047    2.2370532688
0.2440000000    0.2422000000    0.6894753385    692.5285654919    159.0167597461    48326.1780140395    244.1692853610    2.2682928902
0.2440000000    0.2479800000    0.6632904657    694.9545600200    170.6292382545    45815.3915008096    240.6217975481    2.3011739266
0.2440000000    0.2537600000    0.6366786317    697.1968470190    182.8786686281    43302.0561918138    236.9275505173    2.3358575831
0.2440000000    0.2595400000    0.6096147487    699.2208801893    195.8287757377    40786.3578851026    233.0702165185    2.3725651639
0.2440000000    0.2653200000    0.5820282467    700.9874033345    209.5756257717    38264.6380637746    229.0239323050    2.4116260861
0.2440000000    0.2711000000    0.5537465319    702.4510208144    224.2846456690    35724.7706940543    224.7427807319    2.4535946907
0.2440000000    0.2768800000    0.5243228155    703.5571504144    240.3031755020    33132.0546905026    220.1288338712    2.4996024798
0.2440000000    0.2826600000    0.4922378280    704.2279069373    258.6371371262    30369.0008813331    214.9229721984    2.5526829986
0.2440000000    0.2884400000    0.4413493005    703.9378032307    290.2318685699    26082.0053273201    205.8665830141    2.6471707155
0.2480000000    0.0120000000    1.1754238725    625.1612879632    0.3009304541    101164.5318641424    299.8203375858    1.8009896833
0.2480000000    0.0177600000    1.1749919958    625.2318277141    0.4219873342    101112.5171234339    299.7763264415    1.8013253133
0.2480000000    0.0235200000    1.1744011598    625.3287232626    0.5733955037    101041.3755234018    299.7161172993    1.8017857721
0.2480000000    0.0292800000    1.1736234902    625.4563871967    0.7652220186    100947.7692675583    299.6368705008    1.8023925043
0.2480000000    0.0350400000    1.1726227627    625.6206112556    1.0083325265    100827.3663224267    299.5348940377    1.8031736113
0.2480000000    0.0408000000    1.1713553714    625.8283796752    1.3146657645    100674.9625013434    299.4057403557    1.8041630839
0.2480000000    0.0465600000    1.1697712505    626.0876926597    1.6973749845    100484.5996574451    299.2442971361    1.8054001049
0.2480000000    0.0523200000    1.1678148724    626.4073778145    2.1708480318    100249.6948374800    299.0448839976    1.8069283237
0.2480000000    0.0580800000    1.1654264131    626.7968745027    2.7506200542    99963.1913527151    298.8013638607    1.8087950387
0.2480000000    0.0638400000    1.1625431294    627.2659840988    3.4531946604    99617.7369387191    298.5072730654    1.8110502525
0.2480000000    0.0696000000    1.1591009434    627.8245876960    4.2957920206    99205.8879608986    298.1559694583    1.8137456074
0.2480000000    0.0753600000    1.1550361835    628.4823406410    5.2960455167    98720.3328894343    297.7407933142    1.8169332370
0.2480000000    0.0811200000    1.1502873967    629.2483593017    6.4716712095    98154.1237365258    297.2552326713    1.8206645970
0.2480000000    0.0868800000    1.1447971220    630.1309189755    7.8401356663    97500.9013663446    296.6930828133    1.8249893489
0.2480000000    0.0926400000    1.1385135111    631.1371824958    9.4183469310    96755.0998520674    296.0485893632    1.8299543749
0.2480000000    0.0984000000    1.1313916894    632.2729769825    11.2223904621    95912.1163537363    295.3165656646    1.8356029907
0.2480000000    0.1041600000    1.1233947751    633.5426318556    13.2673270256    94968.4360006125    294.4924774934    1.8419744070
0.2480000000    0.1099200000    1.1144945040    634.9488855285    15.5670635178    93921.7054114380    293.5724911775    1.8491034667
0.2480000000    0.1156800000    1.1046714414    636.4928620576    18.1343013881    92770.7530854802    292.5534843864    1.8570206652
0.2480000000    0.1214400000    1.0939148006    638.1741132519    20.9805615363    91515.5592855081    291.4330217331    1.8657524368
0.2480000000    0.1272000000    1.0822219089    639.9907167321    24.1162798456    90157.1817049228    290.2092995999    1.8753216762
